jahr,gemeinde_nummer,gemeinde,bfs_bezirk,bezirk,nationalitaet_code,nationalitaet,anzahl_personen
1984,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,9
1984,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,144
1984,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,2
1984,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1283
1984,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,216
1984,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1301
1984,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,46
1984,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,338
1984,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,3
1984,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,1048
1984,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,177
1985,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,16181
1985,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,2291
1985,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,6863
1985,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1679
1985,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,12009
1985,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,2002
1985,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,10137
1985,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,2084
1985,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4678
1985,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,632
1985,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4097
1985,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,505
1985,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,9998
1985,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,1457
1985,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,14868
1985,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,2355
1985,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,1409
1985,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,58
1985,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,818
1985,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,100
1985,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,6905
1985,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,644
1985,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1026
1985,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,44
1985,2822,Augst,1303,Bezirk Liestal,1,Schweiz,706
1985,2822,Augst,1303,Bezirk Liestal,2,Ausland,157
1985,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,2419
1985,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,249
1985,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4622
1985,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,1008
1985,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3545
1985,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,561
1985,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,443
1985,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,24
1985,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,260
1985,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,7
1985,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3137
1985,2828,Lausen,1303,Bezirk Liestal,2,Ausland,657
1985,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,9238
1985,2829,Liestal,1303,Bezirk Liestal,2,Ausland,2510
1985,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,922
1985,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,35
1985,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,11664
1985,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,3934
1985,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,358
1985,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,19
1985,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,937
1985,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,42
1985,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,321
1985,2841,Anwil,1304,Bezirk Sissach,2,Ausland,6
1985,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,484
1985,2842,Böckten,1304,Bezirk Sissach,2,Ausland,58
1985,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,576
1985,2843,Buckten,1304,Bezirk Sissach,2,Ausland,42
1985,2844,Buus,1304,Bezirk Sissach,1,Schweiz,725
1985,2844,Buus,1304,Bezirk Sissach,2,Ausland,14
1985,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,399
1985,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,28
1985,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4459
1985,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,741
1985,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,219
1985,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,7
1985,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,247
1985,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,4
1985,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1175
1985,2849,Itingen,1304,Bezirk Sissach,2,Ausland,137
1985,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,356
1985,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,15
1985,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1069
1985,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,113
1985,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,584
1985,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,10
1985,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,148
1985,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,2
1985,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,340
1985,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,1
1985,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1254
1985,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,129
1985,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,587
1985,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,38
1985,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,247
1985,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,62
1985,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,546
1985,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,10
1985,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,4141
1985,2861,Sissach,1304,Bezirk Sissach,2,Ausland,691
1985,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,537
1985,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,179
1985,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,697
1985,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,38
1985,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,829
1985,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,111
1985,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,568
1985,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,6
1985,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,469
1985,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,7
1985,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,227
1985,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,10
1985,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,377
1985,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,16
1985,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,479
1985,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,5
1985,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,645
1985,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,42
1985,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,948
1985,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,39
1985,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,523
1985,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,22
1985,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,1494
1985,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,128
1985,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,434
1985,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,4
1985,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,748
1985,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,79
1985,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,290
1985,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,11
1985,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,141
1985,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,2
1985,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1292
1985,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,222
1985,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1303
1985,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,49
1985,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,342
1985,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,5
1985,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,1025
1985,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,185
1986,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,16237
1986,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,2286
1986,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,6856
1986,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1676
1986,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,12003
1986,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,1998
1986,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,10033
1986,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,2076
1986,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4734
1986,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,630
1986,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4149
1986,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,483
1986,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,10181
1986,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,1449
1986,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,14912
1986,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,2398
1986,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,1457
1986,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,66
1986,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,843
1986,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,96
1986,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,6922
1986,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,649
1986,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1046
1986,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,47
1986,2822,Augst,1303,Bezirk Liestal,1,Schweiz,715
1986,2822,Augst,1303,Bezirk Liestal,2,Ausland,144
1986,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,2540
1986,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,276
1986,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4593
1986,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,1027
1986,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3569
1986,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,563
1986,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,460
1986,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,26
1986,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,258
1986,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,9
1986,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3221
1986,2828,Lausen,1303,Bezirk Liestal,2,Ausland,645
1986,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,9270
1986,2829,Liestal,1303,Bezirk Liestal,2,Ausland,2602
1986,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,931
1986,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,39
1986,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,11574
1986,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,4010
1986,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,366
1986,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,21
1986,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,958
1986,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,44
1986,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,330
1986,2841,Anwil,1304,Bezirk Sissach,2,Ausland,6
1986,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,495
1986,2842,Böckten,1304,Bezirk Sissach,2,Ausland,54
1986,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,593
1986,2843,Buckten,1304,Bezirk Sissach,2,Ausland,50
1986,2844,Buus,1304,Bezirk Sissach,1,Schweiz,741
1986,2844,Buus,1304,Bezirk Sissach,2,Ausland,16
1986,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,399
1986,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,22
1986,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4458
1986,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,764
1986,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,220
1986,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,9
1986,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,235
1986,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,3
1986,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1230
1986,2849,Itingen,1304,Bezirk Sissach,2,Ausland,138
1986,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,354
1986,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,19
1986,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1078
1986,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,110
1986,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,593
1986,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,7
1986,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,154
1986,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,6
1986,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,334
1986,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,3
1986,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1283
1986,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,117
1986,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,584
1986,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,37
1986,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,254
1986,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,63
1986,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,541
1986,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,12
1986,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,4231
1986,2861,Sissach,1304,Bezirk Sissach,2,Ausland,699
1986,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,537
1986,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,152
1986,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,708
1986,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,36
1986,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,836
1986,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,113
1986,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,561
1986,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,4
1986,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,470
1986,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,9
1986,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,232
1986,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,9
1986,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,385
1986,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,17
1986,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,477
1986,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,5
1986,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,626
1986,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,46
1986,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,976
1986,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,36
1986,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,532
1986,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,20
1986,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,1538
1986,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,126
1986,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,450
1986,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,2
1986,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,753
1986,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,82
1986,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,280
1986,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,12
1986,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,151
1986,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,2
1986,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1293
1986,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,220
1986,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1288
1986,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,50
1986,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,342
1986,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,8
1986,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,990
1986,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,206
1987,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,16283
1987,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,2349
1987,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,6851
1987,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1686
1987,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,12016
1987,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,2121
1987,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,9949
1987,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,2153
1987,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4792
1987,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,657
1987,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4254
1987,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,508
1987,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,10118
1987,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,1445
1987,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,14847
1987,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,2468
1987,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,1508
1987,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,72
1987,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,878
1987,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,98
1987,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,6911
1987,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,662
1987,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1048
1987,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,48
1987,2822,Augst,1303,Bezirk Liestal,1,Schweiz,719
1987,2822,Augst,1303,Bezirk Liestal,2,Ausland,143
1987,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,2596
1987,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,306
1987,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4580
1987,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,1039
1987,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3576
1987,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,558
1987,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,509
1987,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,29
1987,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,255
1987,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,9
1987,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3271
1987,2828,Lausen,1303,Bezirk Liestal,2,Ausland,640
1987,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,9300
1987,2829,Liestal,1303,Bezirk Liestal,2,Ausland,2745
1987,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,940
1987,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,43
1987,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,11472
1987,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,4099
1987,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,372
1987,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,25
1987,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,967
1987,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,40
1987,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,334
1987,2841,Anwil,1304,Bezirk Sissach,2,Ausland,6
1987,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,550
1987,2842,Böckten,1304,Bezirk Sissach,2,Ausland,54
1987,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,602
1987,2843,Buckten,1304,Bezirk Sissach,2,Ausland,52
1987,2844,Buus,1304,Bezirk Sissach,1,Schweiz,735
1987,2844,Buus,1304,Bezirk Sissach,2,Ausland,22
1987,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,393
1987,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,17
1987,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4442
1987,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,784
1987,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,223
1987,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,10
1987,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,230
1987,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,6
1987,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1262
1987,2849,Itingen,1304,Bezirk Sissach,2,Ausland,133
1987,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,359
1987,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,19
1987,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1077
1987,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,102
1987,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,597
1987,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,8
1987,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,160
1987,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,6
1987,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,333
1987,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,2
1987,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1318
1987,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,112
1987,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,602
1987,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,42
1987,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,261
1987,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,64
1987,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,547
1987,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,11
1987,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,4303
1987,2861,Sissach,1304,Bezirk Sissach,2,Ausland,741
1987,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,548
1987,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,129
1987,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,748
1987,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,41
1987,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,839
1987,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,119
1987,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,554
1987,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,7
1987,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,473
1987,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,9
1987,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,245
1987,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,15
1987,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,397
1987,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,9
1987,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,470
1987,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,9
1987,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,626
1987,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,56
1987,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,997
1987,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,39
1987,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,551
1987,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,27
1987,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,1578
1987,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,143
1987,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,452
1987,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,4
1987,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,790
1987,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,94
1987,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,283
1987,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,14
1987,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,156
1987,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,2
1987,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1264
1987,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,230
1987,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1297
1987,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,51
1987,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,340
